Commodity Code,Item Description,Qty,PE Amount,BM Amount,LB hrs,LB Amount,CE Amount,Major SC Amount,Fuel usage (L),Attribute 1,Attribute 2,Attribute 3,Attribute 4,project_number,total_new,Total,Single Unit Price,epic_embodied_carbon,aus_lci_embodied_carbon,carbon_allowance,construction_carbon,Default PE Unit Price,Default BM Unit Price,Default LB Unit Hrs,Default SC Unit Rate,Project Name,Greenfield/ Brownfield,Client,Market Sector/Industry,Lat,Long,Delivery Method,Item Type,Flag ,coordinates,state,city,suburb
AREA,Reinstatement of Footpaths,3.95718755738252,0.0,3.7862166160657766,1.502397860063575,8.080856419640986,7.690506636788306,0.0,0.7654157678430094,16.0,5.0,1.0,0.0,16,9714.0,21.308374674172114,6327013.496978771,0.0,0.0,1172.294508,0.001210754,0.0,0.0,1.0308533208864445,0.0,"Kennedy Street, Brighton Water Reticulation",Brownfield,Urban Utilities,Water,-27.30536,153.06176,Framework,Item,0.0,"-27.30536, 153.06176",Queensland,Brisbane City,Brighton
AREA,Reinstatement of Footpaths,1.2919836816486494,0.0,3.324058499728462,1.129830963909753,5.420534999272286,3.9482220388574776,0.0,0.314825299954083,10.0,5.0,2.0,0.0,17,1820.0,12.202579406232022,124382886.48878959,0.0,0.0,536.8042399,8.43e-05,0.0,0.0,1.0308533208864445,0.0,"Kennigo Street, Spring Hill Water Reticulation",Brownfield,Urban Utilities,Water,-27.45534,153.02876,Framework,Item,0.0,"-27.45534, 153.02876",Queensland,Brisbane City,Spring Hill
AREA,Reinstatement of Footpath,4.440295542797857,0.0,3.6536959770524318,1.6382488834516562,8.851520271691061,9.324605111056266,0.0,0.9896478698692802,16.0,5.0,2.0,0.0,19,17008.0,25.673935835789525,7947755.646439368,0.0,0.0,909.6758758,0.002617013,0.0,0.0,1.0308533208864445,0.0,"Samford Road, Enoggera",Brownfield,Urban Utilities,Water,-27.420576,152.985662,Framework,Item,0.0,"-27.420576, 152.985662",Queensland,Ipswich City,Enoggera
AREA,Reinstatement of footpath,3.033028058297688,0.0,2.5391545300093323,1.4025335376029113,7.444833273892193,6.55921104467587,0.0,0.6190958030307232,10.0,5.0,1.0,0.0,20,3850.0,15.644503644772342,6274426.716432986,0.0,0.0,102.4771478,0.000640674,0.0,0.0,1.0308533208864445,0.0,"Ellena Street, Paddington",Brownfield,Urban Utilities,Water,-27.459128,152.997412,Framework,Item,0.0,"-27.459128, 152.997412",Queensland,Ipswich City,Paddington
AREA,Reinstatement of Footpath,2.8124102164264526,0.0,4.509633750913002,1.3699873177397457,7.22402480828583,6.206667428541378,0.0,0.5752016935786043,16.0,4.0,2.0,0.0,21,11283.0,22.41764128989585,309789381.1596909,0.0,0.0,3216.176457,0.000513836,0.0,0.0,1.0308533208864445,0.0,"Turbot Street, Brisbane CBD",Brownfield,Urban Utilities,Water,-27.469196,153.020705,Framework,Item,0.0,"-27.469196, 153.020705",Queensland,Ipswich City,Brisbane City
AREA,Reinstatement of Footpath,5.781854010076357,0.0,2.445694999324504,1.90085699615594,10.192980484391871,13.040321800063856,0.0,1.547715649952678,16.0,5.0,1.0,0.0,22,56169.0,38.22329290362555,5103533.976707103,0.0,0.0,81.8287673,0.010010074,0.0,0.0,1.0308533208864445,0.0,"Beams Road, Carseldine",Brownfield,Urban Utilities,Water,-27.346182,153.013684,Framework,Item,0.0,"-27.346182, 153.013684",Queensland,Brisbane City,Carseldine
AREA,Reinstatement of Footpath,0.8712933659434193,0.0,3.64623490087321,1.080059738892306,5.288267030694535,3.820277413922505,0.0,0.30117208145327434,16.0,4.0,1.0,0.0,23,2762.0,14.027158166999318,1540045467.140501,0.0,0.0,873.9929532,7.38e-05,0.0,0.0,1.0308533208864445,0.0,"Brunswick Street, Spring Hill",Brownfield,Urban Utilities,Water,-27.454213,153.029583,Framework,Item,1.0,"-27.454213, 153.029583",Queensland,Brisbane City,Fortitude Valley
AREA,Reinstatement of Footpaths,3.832979798087693,0.0,6.481075970334693,1.5302094165649887,8.244334047856094,8.011206897770158,0.0,0.808281679721499,16.0,3.0,1.0,0.0,26,82081.0,43.450995151305044,5598499205.078969,0.0,0.0,27562.76245,0.001425778,0.0,0.0,1.0308533208864445,0.0,"George Street, Brisbane City",Brownfield,Urban Utilities,Water,-27.466735,153.019517,Framework,Item,1.0,"-27.466735, 153.019517",Queensland,Ipswich City,Brisbane City
AREA,Reinstatement of Footpath,2.7917784166329223,0.0,5.021735738512794,1.360790000174377,7.203405521083095,6.175058860438113,0.0,0.571259449653513,10.0,5.0,1.0,0.0,27,18850.0,26.6060777187659,1539805317.3844938,0.0,0.0,5801.109073,0.000503343,0.0,0.0,1.0308533208864445,0.0,"Homebush Road, Kedron",Brownfield,Urban Utilities,Water,-27.41039,153.030902,Framework,Item,1.0,"-27.41039, 153.030902",Queensland,Brisbane City,Kedron
AREA,Reinstatement of footpath,4.711060561245524,0.0,3.863554481789443,1.5874010519681994,8.575650760987806,8.703044666896545,0.0,0.9026840434661421,10.0,4.0,1.0,0.0,89,14427.0,24.307952936617745,2156615.2138959137,0.0,0.0,1351.856231,0.001985963,0.0,0.0,1.0308533208864445,0.0,Kingsmill St Chermside Water Reticulation,Brownfield,Urban Utilities,Water,-27.388343,153.037038,Framework,Item,1.0,"-27.388343, 153.037038",Queensland,Brisbane City,Chermside
AREA,Reinstatement of footpath,5.980049644292683,0.0,4.77356704718616,1.828958884313658,9.844480371956095,11.952262188700036,0.0,1.3779731366804164,13.0,5.0,1.0,0.0,90,51322.0,37.106825440721124,2156634.383342729,0.0,0.0,4809.128962,0.007064575,0.0,0.0,1.0308533208864445,0.0,Queens Rd 1 Banyo Water Reticulation,Brownfield,Urban Utilities,Water,-27.363775,153.092359,Framework,Item,1.0,"-27.363775, 153.092359",Queensland,Brisbane City,Nudgee
AREA,Reinstatement of footpath,5.392445029272735,0.0,4.32828609586816,1.7218032199691793,9.300729371703863,10.432829192352047,0.0,1.149502315461403,10.0,5.0,1.0,0.0,95,29500.0,30.852227685661823,2386994.3391554873,0.0,0.0,2672.415731,0.004101033,0.0,0.0,1.0308533208864445,0.0,Stafford Rd Kedron Water Reticulation,Brownfield,Urban Utilities,Water,-27.411604,153.025351,Framework,Item,1.0,"-27.411604, 153.025351",Queensland,Ipswich City,Gordon Park
AREA,Reinstatement of footpath,3.26918863874179,0.0,3.0385224914946294,1.4098018484275197,7.515889085215125,6.676509430536688,0.0,0.6339246486358365,10.0,3.0,1.0,0.0,96,4632.0,16.643077740616093,5391765.77680727,0.0,0.0,319.8769855,0.000687823,0.0,0.0,1.0308533208864445,0.0,Webster Rd Stafford Heights Water Reticulation,Brownfield,Urban Utilities,Water,-27.398219,153.019303,Framework,Item,1.0,"-27.398219, 153.019303",Queensland,Brisbane City,Kedron
AREA,Reinstatement of footpath,4.6194674906889155,0.0,3.8050448711149953,1.573118124014776,8.484049972822984,8.506074291683499,0.0,0.8755406422074483,12.0,5.0,1.0,0.0,97,13165.0,23.57708203193674,2156665.391215047,0.0,0.0,1233.578972,0.001812144,0.0,0.0,1.0308533208864445,0.0,Weyers Rd Nudgee Water Reticulation,Brownfield,Urban Utilities,Water,-27.361858,153.087058,Framework,Item,1.0,"-27.361858, 153.087058",Queensland,Brisbane City,Nudgee
AREA,Reinstatement of footpath,4.197051560414364,0.0,3.54627543616537,1.4980679431428716,8.061802274538348,7.653971130302703,0.0,0.7605712804188328,12.0,5.0,1.0,0.0,98,8629.0,20.480846675201718,2157059.6657999186,0.0,0.0,808.4311617,0.00118791,0.0,0.0,1.0308533208864445,0.0,Zenith Ave Chermside Water Reticulation,Brownfield,Urban Utilities ,Water,-27.384501,153.02433,Framework,Item,0.0,"-27.384501, 153.02433",Queensland,Brisbane City,Chermside
AREA,Reinstatement of footpath,3.6888794541139363,0.0,3.2584847420096463,1.080059738892306,5.0369526024136295,3.589442676339201,0.0,0.2771968130401873,16.0,3.0,2.0,0.0,100,1518.0,11.487699513404174,54439.93899999999,0.0,0.0,486.5219208,5.75e-05,0.0,0.0,1.0308533208864445,0.0,Charlotte St Brisbane Water Reticulation,Brownfield,Urban Utilities,Water,-27.470742,153.027201,Framework,Item,0.0,"-27.470742, 153.027201",Queensland,Brisbane City,Brisbane City
AREA,Reinstatement of Footpath,5.400241986269962,0.0,4.333863599735407,1.7423692207749069,9.405742668308667,10.710604240545903,0.0,1.190488336166878,12.0,4.0,2.0,0.0,103,32091.0,31.729159448365294,3000828.7922674357,0.0,0.0,2693.144735,0.004555533,0.0,0.0,1.0308533208864445,0.0,890 Sandgate Rd Clayfield Water Reticulation,Brownfield,Urban Utilities,Water,-27.412729,153.0585,Framework,Item,1.0,"-27.412729, 153.0585",Queensland,Brisbane City,Clayfield
ASBB,Asbestos removal,5.849324779946859,0.0,0.0,1.6360961005932173,8.841737428600585,9.301702725054863,0.0,0.9864241366293487,12.0,5.0,1.0,0.0,85,14486.0,24.329934263855428,71495.71199842768,0.0,0.0,0.0,0.002591522,0.0,0.0,0.8908987181403393,0.0,Callan St Keperra Water Reticulation,Brownfield,Urban Utilities,Water,-27.409232,152.961377,Framework,Item,0.0,"-27.409232, 152.961377",Queensland,Brisbane City,Keperra
ASBB,Asbestos removal,4.137563681342077,0.0,0.0,1.7475397589342223,9.432523462195268,10.782315754728618,0.0,1.2011416426988555,14.0,5.0,1.0,0.0,88,26155.0,29.626100061817382,71500181.12448114,0.0,0.0,0.0,0.004678929,0.0,0.0,0.8908987181403393,0.0,High St Brighton Water Reticulation,Brownfield,Urban Utilities,Water,-27.295344,153.055379,Framework,Item,1.0,"-27.295344, 153.055379",Queensland,Brisbane City,Brighton
ASBB,Asbestos,3.8505730431119236,0.0,0.0,0.0,3.6888794541139363,2.5457298950218306,0.0,0.1751632327299647,10.0,4.0,1.0,0.0,89,81.0,4.326748710922225,5.112192307107702,0.0,0.0,0.0,1.45e-05,0.0,0.0,0.8908987181403393,0.0,Kingsmill St Chermside Water Reticulation,Brownfield,Urban Utilities,Water,-27.388343,153.037038,Framework,Item,1.0,"-27.388343, 153.037038",Queensland,Brisbane City,Chermside
ASBB,Asbestos,4.370586444531326,0.0,0.0,1.0,4.189654742026425,2.9027831081870996,0.0,0.2083159876047323,13.0,5.0,1.0,0.0,90,137.0,5.14256318131647,5.084543866537517,0.0,0.0,0.0,2.44e-05,0.0,0.0,0.8908987181403393,0.0,Queens Rd 1 Banyo Water Reticulation,Brownfield,Urban Utilities,Water,-27.363775,153.092359,Framework,Item,1.0,"-27.363775, 153.092359",Queensland,Brisbane City,Nudgee
ASBB,Asbestos,1.3812818192963463,0.0,0.0,1.0,4.653960350157523,3.260390438695134,0.0,0.24364574476406797,10.0,4.0,1.0,0.0,93,218.0,6.009245006917366,162080.20803094356,0.0,0.0,0.0,3.91e-05,0.0,0.0,0.8908987181403393,0.0,Racecourse Rd Ascot Water Reticulation,Brownfield,Urban Utilities,Water,-27.434732,153.065026,Framework,Item,0.0,"-27.434732, 153.065026",Queensland,Brisbane City,Ascot
ASBB,Asbestos,4.956953183846396,0.0,0.0,1.080059738892306,4.890349128221754,3.4580718244567157,0.0,0.26390382841531945,10.0,5.0,1.0,0.0,94,277.0,6.502957234256936,7.2387876606522665,0.0,0.0,0.0,4.96e-05,0.0,0.0,0.8908987181403393,0.0,Sizer St Everton Park Water Reticulation,Brownfield,Urban Utilities,Water,-27.403872,152.992359,Framework,Item,1.0,"-27.403872, 152.992359",Queensland,Brisbane City,Everton Park
ASBB,Asbestos,3.775515760773483,0.0,0.0,0.0,3.6109179126442243,2.4989993994393833,0.0,0.1708351751272117,10.0,5.0,1.0,0.0,95,75.0,4.2171633265087465,5.083078379214469,0.0,0.0,0.0,1.35e-05,0.0,0.0,0.8908987181403393,0.0,Stafford Rd Kedron Water Reticulation,Brownfield,Urban Utilities,Water,-27.411604,153.025351,Framework,Item,1.0,"-27.411604, 153.025351",Queensland,Ipswich City,Gordon Park
ASBB,Asbestos,4.534747721691546,0.0,0.0,1.0,4.356708826689592,3.018349479292333,0.0,0.22003277748543282,10.0,3.0,1.0,0.0,96,161.0,5.4288352331898135,5.059553710402371,0.0,0.0,0.0,2.88e-05,0.0,0.0,0.8908987181403393,0.0,Webster Rd Stafford Heights Water Reticulation,Brownfield,Urban Utilities,Water,-27.398219,153.019303,Framework,Item,1.0,"-27.398219, 153.019303",Queensland,Brisbane City,Kedron
ASBB,Asbestos,4.605170185988092,0.0,0.0,1.080059738892306,5.0689042022202315,3.6108731368472773,0.0,0.27960434765170034,12.0,5.0,1.0,0.0,97,330.0,6.8964344807654605,35.28755199999999,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.8908987181403393,0.0,Weyers Rd Nudgee Water Reticulation,Brownfield,Urban Utilities,Water,-27.361858,153.087058,Framework,Item,1.0,"-27.361858, 153.087058",Queensland,Brisbane City,Nudgee
ASBB,Asbestos,3.349904087274605,0.0,0.0,1.0,4.653960350157523,3.260390438695134,0.0,0.525032173387322,12.0,5.0,1.0,0.0,98,218.0,6.009245006917366,441.41249404157327,0.0,0.0,0.0,0.00039077,0.0,0.0,0.8908987181403393,0.0,Zenith Ave Chermside Water Reticulation,Brownfield,Urban Utilities ,Water,-27.384501,153.02433,Framework,Item,0.0,"-27.384501, 153.02433",Queensland,Brisbane City,Chermside
AVAA,Revegetation - Lawn & seed,5.315715143724457,0.0,0.0,0.0,0.0,0.0,2631.0,0.0,10.0,7.0,1.0,0.0,11,2631.0,13.805123071635535,2160.75377948137,0.0,0.0,523.4736676,0.0,0.0,0.0,0.897330693906771,0.0,"South Pine Rd, Everton Park Water Reticulation",Brownfield,Urban Utilities,Water,-27.40222,152.98697,Framework,Item,0.0,"-27.40222, 152.98697",Queensland,Brisbane City,Everton Park
AVAA,Revegetation - Lawn & seed,4.619566066271823,0.0,0.0,0.0,0.0,0.0,1313.0,0.0,12.0,7.0,1.0,0.0,14,1313.0,10.95018799674453,2167.893905924834,0.0,0.0,261.2394244,0.0,0.0,0.0,0.9292065087504451,0.0,Ellerdale St Aspley Water Reticulation,Brownfield,Urban Utilities,Water,-27.36091,153.02014,Framework,Item,1.0,"-27.36091, 153.02014",Queensland,Brisbane City,Aspley
AVAA,Reinstatement of verge,2.5249283241374862,0.0,0.0,0.0,0.0,0.0,248.0,0.0,14.0,3.0,2.0,0.0,15,248.0,6.282761304782786,7828.304811847005,0.0,0.0,49.3430139,0.0,0.0,0.0,0.9509430883960921,0.0,"Fernberg Road, Paddington Water Reticulation",Brownfield,Urban Utilities,Water,-27.46273,152.99553,Framework,Item,0.0,"-27.46273, 152.99553",Queensland,Brisbane City,Paddington
AVAA,Revegetation - Lawn & seed,4.127779338308338,0.0,0.0,0.0,0.0,0.0,841.0,0.0,10.0,5.0,1.0,0.0,18,841.0,9.439130677392361,2490.9936469235436,0.0,0.0,167.328527,0.0,0.0,0.0,0.974433257271779,0.0,"Payne Street, Auchenflower Water Reticulation",Brownfield,Urban Utilities,Water,-27.46971,152.99343,Framework,Item,1.0,"-27.46971, 152.99343",Queensland,Ipswich City,Auchenflower
AVAA,Reinstatement of Verge,5.338547185767103,0.0,0.0,0.0,0.0,0.0,2590.0,0.0,16.0,5.0,2.0,0.0,19,2590.0,13.733036932889316,1924.8395756480672,0.0,0.0,495.1787554,0.0,0.0,0.0,0.9985917414459885,0.0,"Samford Road, Enoggera",Brownfield,Urban Utilities,Water,-27.420576,152.985662,Framework,Item,0.0,"-27.420576, 152.985662",Queensland,Ipswich City,Enoggera
AVAA,Reinstatement of Verge,3.81198165124792,0.0,0.0,0.0,0.0,0.0,819.0,0.0,10.0,5.0,1.0,0.0,20,819.0,9.356095237352092,5933.130718734879,0.0,0.0,156.5835524,0.0,0.0,0.0,1.0226901587384087,0.0,"Ellena Street, Paddington",Brownfield,Urban Utilities,Water,-27.459128,152.997412,Framework,Item,0.0,"-27.459128, 152.997412",Queensland,Ipswich City,Paddington
AVAA,Reinstatement of Verge,3.9930498440705193,0.0,4.8957848422252015,0.0,0.0,0.0,1129.0,0.0,16.0,5.0,1.0,0.0,22,14899.0,24.606643280387857,20748792.16592432,0.0,0.0,5481.189088,0.0,0.0,0.0,1.046265227016841,0.0,"Beams Road, Carseldine",Brownfield,Urban Utilities,Water,-27.346182,153.013684,Framework,Item,0.0,"-27.346182, 153.013684",Queensland,Brisbane City,Carseldine
AVAA,Reinstatement of Verge,1.4816045409242156,0.0,3.4799565935543235,0.0,0.0,0.0,92.0,0.0,10.0,3.0,1.0,0.0,24,1868.0,12.315695915974855,76519581.49307787,0.0,0.0,677.6234726,0.0,0.0,0.0,1.069035568259175,0.0,"Boomerang Street, Milton",Brownfield,Urban Utilities,Water,-27.467454,153.010276,Framework,Item,1.0,"-27.467454, 153.010276",Queensland,Brisbane City,Milton
AVAA,Reinstatement of Verge,6.011561248807104,0.0,7.404046651012974,0.0,0.0,0.0,8501.0,0.0,10.0,5.0,1.0,0.0,27,173247.0,55.74705220124582,76495085.59333779,0.0,0.0,61131.57882,0.0,0.0,0.0,1.0908390819391753,0.0,"Homebush Road, Kedron",Brownfield,Urban Utilities,Water,-27.41039,153.030902,Framework,Item,1.0,"-27.41039, 153.030902",Queensland,Brisbane City,Kedron
AVAA,Revegetation - Lawn & seed,5.579729825986222,0.6842036538032186,0.0,1.4362143473545643,7.661527081358517,6.924441376670569,212.0,0.665508149116262,12.0,7.0,1.0,0.0,84,4661.0,55.74705220124582,3238959.2101043323,0.0,0.0,43.08381254,0.000795837,0.0,0.0,1.1312483616904367,0.0,Blackwood Rd Geebung Water Reticulation,Brownfield,Urban Utilities,Water,-27.37493,153.03572,Framework,Item,1.0,"-27.37493, 153.03572",Queensland,Brisbane City,Geebung
AVAA,Revegetation - Lawn & seed,5.5000329704486255,0.0,0.0,1.4299691483087287,7.617267813628347,6.847882618063296,196.0,0.655735901523729,12.0,5.0,1.0,0.0,85,4452.0,16.419874774219387,5921.43079199397,0.0,0.0,39.83220404,0.000761291,0.0,0.0,1.1498050158079882,0.0,Callan St Keperra Water Reticulation,Brownfield,Urban Utilities,Water,-27.409232,152.961377,Framework,Item,0.0,"-27.409232, 152.961377",Queensland,Brisbane City,Keperra
AVAA,Reinstatement verge/vegetation,5.746937744970129,-0.2133957259257532,0.0,1.4645589422527667,7.8351837552667485,7.231682201256602,251.0,0.7051965597155436,12.0,5.0,1.0,0.0,86,5544.0,16.419874774219387,-11197.611980613296,0.0,0.0,51.00960824,0.000946879,0.0,0.0,1.1672660144104663,0.0,Clifford St Kedron Water Reticulation,Brownfield,Urban Utilities,Water,-27.407323,153.021093,Framework,Item,1.0,"-27.407323, 153.021093",Queensland,Brisbane City,Stafford
AVAA,Revegetation - Lawn & seed,5.310245937413311,0.0,0.0,0.0,0.0,0.0,3228.0,0.0,14.0,5.0,1.0,0.0,88,3228.0,14.778981608494423,4056.6641453169696,0.0,0.0,656.0120135,0.0,0.0,0.0,1.1989667679900564,0.0,High St Brighton Water Reticulation,Brownfield,Urban Utilities,Water,-27.295344,153.055379,Framework,Item,1.0,"-27.295344, 153.055379",Queensland,Brisbane City,Brighton
AVAA,Reinstatement of verge,0.6151856390902335,0.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,4.0,1.0,0.0,89,19.0,2.668401648721945,1083.2922037326118,0.0,0.0,3.861285086,0.0,0.0,0.0,1.2132464592046124,0.0,Kingsmill St Chermside Water Reticulation,Brownfield,Urban Utilities,Water,-27.388343,153.037038,Framework,Item,1.0,"-27.388343, 153.037038",Queensland,Brisbane City,Chermside
AVAA,Reinstatement of verge,5.799092654460526,0.0,0.0,0.0,0.0,0.0,5432.0,0.0,13.0,5.0,1.0,0.0,90,5432.0,17.578693224429927,4460.026756554415,0.0,0.0,1103.921084,0.0,0.0,0.0,1.226505187124301,0.0,Queens Rd 1 Banyo Water Reticulation,Brownfield,Urban Utilities,Water,-27.363775,153.092359,Framework,Item,1.0,"-27.363775, 153.092359",Queensland,Brisbane City,Nudgee
AVAA,Revegetation - Lawn & seed,6.153243202670607,0.0,0.0,0.0,0.0,0.0,6753.0,0.12038783044303243,13.0,5.0,1.0,0.0,91,6753.0,18.901615158291982,2961.635064472194,0.0,0.0,1372.38201,0.0,0.0,0.0,1.2387598736924796,0.0,Queens Rd 2 Banyo Water Reticulation,Brownfield,Urban Utilities,Water,-27.363775,153.092359,Framework,Item,1.0,"-27.363775, 153.092359",Queensland,Brisbane City,Nudgee
AVAA,Revegetation - Lawn & seed,6.496624149247346,0.0,0.0,0.0,0.0,0.0,10646.0,0.0,10.0,5.0,1.0,0.0,94,10646.0,21.998622503283606,4142.049919959794,0.0,0.0,2163.539001,0.0,0.0,0.0,1.2603075170926263,0.0,Sizer St Everton Park Water Reticulation,Brownfield,Urban Utilities,Water,-27.403872,152.992359,Framework,Item,1.0,"-27.403872, 152.992359",Queensland,Brisbane City,Everton Park
AVAA,Reinstatement of verge,5.988134007011526,0.0,0.0,0.0,0.0,0.0,6267.0,0.0,10.0,3.0,1.0,0.0,96,6267.0,18.436843316647753,3884.5294266385927,0.0,0.0,1273.614402,0.0,0.0,0.0,1.2696152099862623,0.0,Webster Rd Stafford Heights Water Reticulation,Brownfield,Urban Utilities,Water,-27.398219,153.019303,Framework,Item,1.0,"-27.398219, 153.019303",Queensland,Brisbane City,Kedron
AVAA,Reinstatement of verge,5.833113390952607,0.0,0.0,0.0,0.0,0.0,5046.0,0.0,12.0,5.0,1.0,0.0,97,5046.0,17.15203873232324,3228.307272859802,0.0,0.0,1025.476029,0.0,0.0,0.0,1.2779473533859367,0.0,Weyers Rd Nudgee Water Reticulation,Brownfield,Urban Utilities,Water,-27.361858,153.087058,Framework,Item,1.0,"-27.361858, 153.087058",Queensland,Brisbane City,Nudgee
AVAA,Reinstatement of verge,4.273884476054178,0.0,0.0,0.0,0.0,0.0,1122.0,0.0,12.0,5.0,1.0,0.0,98,1122.0,10.391166068457146,3815.9725175673193,0.0,0.0,228.0190456,0.0,0.0,0.0,1.2852986731334883,0.0,Zenith Ave Chermside Water Reticulation,Brownfield,Urban Utilities ,Water,-27.384501,153.02433,Framework,Item,0.0,"-27.384501, 153.02433",Queensland,Brisbane City,Chermside
AVAA,Revegetation - Lawn & seed,2.995732273553991,0.0,0.0,1.2202849358728103,6.249975242259483,4.864598558195575,16.0,0.41560882043787273,12.0,4.0,2.0,0.0,103,1099.0,10.300857690854592,163218.91962499998,0.0,0.0,3.251608493,0.000193829,0.0,0.0,1.2970071802817655,0.0,890 Sandgate Rd Clayfield Water Reticulation,Brownfield,Urban Utilities,Water,-27.412729,153.0585,Framework,Item,1.0,"-27.412729, 153.0585",Queensland,Brisbane City,Clayfield
AVAA,Revegetation - Lawn & seed,5.156177599386914,0.0,0.0,1.3407492401952805,7.05617528410041,5.950786705911375,139.0,0.5438279331640139,14.0,5.0,2.0,0.0,104,2566.0,13.665542904492884,3182.3179830580807,0.0,0.0,28.24834879,0.000434258,0.0,0.0,1.3013211052626463,0.0,Gympie Rd Chermside Water Reticulation,Brownfield,Urban Utilities,Water,-27.383904,153.030168,Framework,Item,1.0,"-27.383904, 153.030168",Queensland,Brisbane City,Chermside
AVAA,Revegetation - Lawn & seed,5.224939896743261,0.0,0.0,1.3870232258442192,7.365180126021013,6.429623100710397,149.0,0.6028594976944002,16.0,3.0,2.0,0.0,105,3456.0,15.091295071878541,6324.85975260848,0.0,0.0,30.28060409,0.000591578,0.0,0.0,1.3045657899708965,0.0,Abbotsford Rd Sandgate Rd Water Reticulation,Brownfield,Urban Utilities,Water,-27.432396,153.042965,Framework,Item,1.0,"-27.432396, 153.042965",Queensland,Ipswich City,Albion
AVAE,Reinstatement of verge,2.833213344056216,0.0,0.0,0.0,0.0,0.0,630.0,0.0,10.0,4.0,1.0,0.0,93,630.0,8.572618882313396,50894.972524304285,0.0,0.0,128.0320844,0.0,0.0,0.0,0.7289233736074769,0.0,Racecourse Rd Ascot Water Reticulation,Brownfield,Urban Utilities,Water,-27.434732,153.065026,Framework,Item,0.0,"-27.434732, 153.065026",Queensland,Brisbane City,Ascot
CALC,Concrete Encase,1.4770487243883548,0.0,3.2187269121130146,1.195813174500402,5.929589143389895,4.13022058844706,91.0,0.3591735000365721,16.0,4.0,2.0,0.0,21,1874.0,12.317893185587218,77697236.5783149,2642.016,1321.008,0.0,0.0,0.0,0.0,0.9732770608546724,0.0,"Turbot Street, Brisbane CBD",Brownfield,Urban Utilities,Water,-27.469196,153.020705,Framework,Item,0.0,"-27.469196, 153.020705",Queensland,Ipswich City,Brisbane City
